code,name,isDelisted
sz.000567,海德股份,False
sz.000568,泸州老窖,False
sz.000569,长城股份,True
sz.000570,苏常柴A,False
sz.000571,新大洲A,False
sz.000572,海马汽车,False
sz.000573,粤宏远A,False
sz.000576,甘化科工,False
sz.000578,盐湖集团,True
sz.000581,威孚高科,False
sz.000582,北部湾港,False
sz.000583,S*ST托普,True
sz.000584,工智退,True
sz.000585,东电退,True
sz.000586,汇源通信,False
sz.000587,*ST金洲,True
sz.000588,PT粤金曼,True
sz.000589,贵州轮胎,False
sz.000590,古汉医药,False
sz.000591,太阳能,False
sz.000592,平潭发展,False
sz.000593,德龙汇能,False
sz.000594,国恒退,True
sz.000595,*ST宝实,False
sz.000596,古井贡酒,False
sz.000597,东北制药,False
sz.000598,兴蓉环境,False
sz.000599,青岛双星,False
sz.000600,建投能源,False
sz.000601,韶能股份,False
sz.000602,金马集团,True
sz.000603,盛达资源,False
sz.000605,渤海股份,False
sz.000606,顺利退,True
sz.000607,华媒控股,False
sz.000608,*ST阳光,False
sz.000609,ST中迪,False
sz.000610,西安旅游,False
sz.000611,天首退,True
sz.000612,焦作万方,False
sz.000613,东海A退,True
sz.000615,*ST美谷,False
sz.000616,*ST海投,True
sz.000617,中油资本,False
sz.000618,吉林化工,True
sz.000619,海螺新材,False
sz.000620,盈新发展,False
sz.000621,*ST比特,True
sz.000622,恒立退,True
sz.000623,吉林敖东,False
sz.000625,长安汽车,False
sz.000626,远大控股,False
sz.000627,*ST天茂,True
sz.000628,高新发展,False
sz.000629,钒钛股份,False
sz.000630,铜陵有色,False
sz.000631,顺发恒能,False
sz.000632,三木集团,False
sz.000633,合金投资,False
sz.000635,英力特,False
sz.000636,风华高科,False
sz.000637,茂化实华,False
sz.000638,*ST万方,False
sz.000639,西王食品,False
sz.000650,仁和药业,False
sz.000651,格力电器,False
sz.000652,泰达股份,False
sz.000653,ST九州,True
sz.000655,金岭矿业,False
sz.000656,*ST金科,False
sz.000657,中钨高新,False
sz.000658,ST海洋,True
sz.000659,珠海中富,False
sz.000660,*ST南华,True
sz.000661,长春高新,False
sz.000662,天夏退,True
sz.000663,永安林业,False
sz.000665,湖北广电,False
sz.000666,经纬纺机,True
sz.000667,ST美置,True
sz.000668,*ST荣控,False
sz.000669,ST金鸿,False
sz.000670,盈方微,False
sz.000671,ST阳光城,True
sz.000672,上峰水泥,False
sz.000673,当代退,True
sz.000675,ST银山,True
sz.000676,智度股份,False
sz.000677,恒天海龙,False
sz.000678,襄阳轴承,False
sz.000679,大连友谊,False
sz.000680,山推股份,False
sz.000681,视觉中国,False
sz.000682,东方电子,False
sz.000683,博源化工,False
sz.000685,中山公用,False
sz.000686,东北证券,False
sz.000687,华讯退,True
sz.000688,国城矿业,False
sz.000689,ST宏业,True
sz.000690,宝新能源,False
sz.000691,*ST亚太,False
sz.000692,惠天热电,False
sz.000693,华泽退,True
sz.000695,滨海能源,False
sz.000697,ST炼石,False
sz.000698,ST沈化,False
sz.000699,S*ST佳纸,True
sz.000700,模塑科技,False
sz.000701,厦门信达,False
sz.000702,正虹科技,False
sz.000703,恒逸石化,False
sz.000705,浙江震元,False
sz.000707,双环科技,False
sz.000708,中信特钢,False
sz.000709,河钢股份,False
sz.000710,贝瑞基因,False
sz.000711,ST京蓝,False
sz.000712,锦龙股份,False
sz.000713,国投丰乐,False
sz.000715,中兴商业,False
sz.000716,黑芝麻,False
sz.000717,中南股份,False
sz.000718,苏宁环球,False
sz.000719,中原传媒,False
sz.000720,新能泰山,False
sz.000721,西安饮食,False
sz.000722,湖南发展,False
sz.000723,美锦能源,False
sz.000725,京东方A,False
sz.000726,鲁泰A,False
sz.000727,冠捷科技,False
sz.000728,国元证券,False
sz.000729,燕京啤酒,False
sz.000730,*ST环保,True
sz.000731,四川美丰,False
sz.000732,ST泰禾,True
sz.000733,振华科技,False
sz.000735,罗牛山,False
sz.000736,*ST中地,False
sz.000737,北方铜业,False
sz.000738,航发控制,False
sz.000739,普洛药业,False
sz.000748,长城信息,True
sz.000750,国海证券,False
sz.000751,锌业股份,False
sz.000752,ST西发,False
sz.000753,漳州发展,False
sz.000755,山西高速,False
sz.000756,新华制药,False
sz.000757,浩物股份,False
sz.000758,中色股份,False
sz.000759,中百集团,False
sz.000760,斯太退,True
sz.000761,本钢板材,False
sz.000762,西藏矿业,False
sz.000763,锦州石化,True
sz.000765,*ST华信,True
sz.000766,通化金马,False
sz.000767,晋控电力,False
sz.000768,中航西飞,False
sz.000769,*ST大菲,True
sz.000776,广发证券,False
sz.000777,中核科技,False
sz.000778,新兴铸管,False
sz.000779,甘咨询,False
sz.000780,ST平能,True
sz.000782,恒申新材,False
sz.000783,长江证券,False
sz.000785,居然智家,False
sz.000786,北新建材,False
sz.000787,*ST创智,True
sz.000788,北大医药,False
sz.000789,万年青,False
sz.000790,华神科技,False
sz.000791,甘肃能源,False
sz.000792,盐湖股份,False
sz.000793,*ST华闻,False
sz.000795,英洛华,False
sz.000796,凯撒旅业,False
sz.000797,中国武夷,False
sz.000798,中水渔业,False
sz.000799,酒鬼酒,False
sz.000800,一汽解放,False
sz.000801,四川九洲,False
sz.000802,北京文化,False
sz.000803,山高环能,False
sz.000805,*ST炎黄,True
sz.000806,银河退,True
sz.000807,云铝股份,False
sz.000809,和展能源,False
sz.000810,创维数字,False
sz.000811,冰轮环境,False
sz.000812,陕西金叶,False
sz.000813,德展健康,False
sz.000815,美利云,False
sz.000816,智慧农业,False
sz.000817,辽河油田,True
sz.000818,航锦科技,False
sz.000819,岳阳兴长,False
sz.000820,*ST节能,False
sz.000821,ST京机,False
sz.000822,山东海化,False
sz.000823,超声电子,False
sz.000825,太钢不锈,False
sz.000826,启迪环境,False
sz.000827,*ST长兴,True
sz.000828,东莞控股,False
sz.000829,天音控股,False
sz.000830,鲁西化工,False
sz.000831,中国稀土,False
sz.000832,*ST龙涤,True
sz.000833,粤桂股份,False
sz.000835,长动退,True
sz.000836,ST富通,True
sz.000837,秦川机床,False
sz.000838,财信发展,False
sz.000839,国安股份,False
sz.000848,承德露露,False
sz.000850,华茂股份,False
sz.000851,*ST高鸿,True
sz.000852,石化机械,False
sz.000856,冀东装备,False
sz.000858,五粮液,False
sz.000859,国风新材,False
sz.000860,顺鑫农业,False
sz.000861,海印股份,True
sz.000862,银星能源,False
sz.000863,三湘印象,False
sz.000866,扬子石化,True
sz.000868,安凯客车,False
sz.000869,张裕A,False
sz.000875,电投绿能,False
sz.000876,新希望,False
sz.000877,天山股份,False
sz.000878,云南铜业,False
sz.000880,潍柴重机,False
sz.000881,中广核技,False
sz.000882,华联股份,False
sz.000883,湖北能源,False
sz.000885,城发环境,False
sz.000886,海南高速,False
sz.000887,中鼎股份,False
sz.000888,峨眉山A,False
sz.000889,中嘉博创,False
sz.000890,法尔胜,False
sz.000892,欢瑞世纪,False
sz.000893,亚钾国际,False
sz.000895,双汇发展,False
sz.000897,津滨发展,False
sz.000898,鞍钢股份,False
sz.000899,赣能股份,False
sz.000900,现代投资,False
sz.000901,航天科技,False
sz.000902,新洋丰,False
sz.000903,ST云动,False
sz.000905,厦门港务,False
sz.000906,浙商中拓,False
sz.000908,ST景峰,False
sz.000909,*ST数源,False
sz.000910,大亚圣象,False
sz.000911,广农糖业,False
sz.000912,泸天化,False
sz.000913,钱江摩托,False
sz.000915,华特达因,False
sz.000916,华北高速,True
sz.000917,电广传媒,False
sz.000918,*ST嘉凯,True
sz.000919,金陵药业,False
sz.000920,沃顿科技,False
sz.000921,海信家电,False
sz.000922,佳电股份,False
sz.000923,河钢资源,False
sz.000925,众合科技,False
sz.000926,福星股份,False
sz.000927,中国铁物,False
sz.000928,中钢国际,False
sz.000929,*ST兰黄,False
sz.000930,中粮科技,False
sz.000931,中关村,False
sz.000932,华菱钢铁,False
sz.000933,神火股份,False
sz.000935,四川双马,False
sz.000936,华西股份,False
sz.000937,冀中能源,False
sz.000938,紫光股份,False
sz.000939,凯迪退,True
sz.000948,南天信息,False
sz.000949,新乡化纤,False
sz.000950,重药控股,False
sz.000951,中国重汽,False
sz.000952,广济药业,False
sz.000953,河化股份,False
sz.000955,欣龙控股,False
sz.000956,中原油气,True
sz.000957,中通客车,False
sz.000958,电投产融,False
sz.000959,首钢股份,False
sz.000960,锡业股份,False
sz.000961,ST中南,True
sz.000962,东方钽业,False
sz.000963,华东医药,False
sz.000965,天保基建,False
sz.000966,长源电力,False
sz.000967,盈峰环境,False
sz.000968,蓝焰控股,False
sz.000969,安泰科技,False
sz.000970,中科三环,False
sz.000971,*ST高升,True
sz.000972,*ST中基,False
sz.000973,佛塑科技,False
sz.000975,山金国际,False
sz.000976,*ST华铁,True
sz.000977,浪潮信息,False
sz.000978,桂林旅游,False
sz.000979,中弘退,True
sz.000980,众泰汽车,False
sz.000981,山子高科,False
sz.000982,中银绒业,True
sz.000983,山西焦煤,False
sz.000985,大庆华科,False
sz.000987,越秀资本,False
sz.000988,华工科技,False
sz.000989,九芝堂,False
sz.000990,诚志股份,False
sz.000993,闽东电力,False
sz.000995,皇台酒业,False
sz.000996,中期退,True
sz.000997,新大陆,False
sz.000998,隆平高科,False
sz.000999,华润三九,False
sz.001201,东瑞股份,False
sz.001202,炬申股份,False
sz.001203,大中矿业,False
sz.001205,盛航股份,False
sz.001206,依依股份,False
sz.001207,联科科技,False
sz.001208,华菱线缆,False
sz.001209,洪兴股份,False
sz.001210,金房能源,False
sz.001211,双枪科技,False
sz.001212,中旗新材,False
sz.001213,中铁特货,False
sz.001215,千味央厨,False
sz.001216,华瓷股份,False
sz.001217,华尔泰,False
sz.001218,丽臣实业,False
sz.001219,青岛食品,False
sz.001220,世盟股份,False
sz.001221,悍高集团,False
sz.001222,源飞宠物,False
sz.001223,欧克科技,False
sz.001225,和泰机电,False
sz.001226,拓山重工,False
sz.001227,兰州银行,False
sz.001228,永泰运,False
sz.001229,魅视科技,False
sz.001230,劲旅环境,False
sz.001231,农心科技,False
sz.001233,海安集团,False
sz.001234,泰慕士,False
sz.001236,弘业期货,False
sz.001238,浙江正特,False
sz.001239,永达股份,False
sz.001255,博菲电气,False
sz.001256,炜冈科技,False
sz.001257,盛龙股份,False
sz.001258,立新能源,False
sz.001259,利仁科技,False
sz.001260,坤泰股份,False
sz.001266,宏英智能,False
sz.001267,汇绿生态,False
sz.001268,联合精密,False
sz.001269,欧晶科技,False
sz.001270,*ST铖昌,False
sz.001277,速达股份,False
sz.001278,一彬科技,False
sz.001279,强邦新材,False
sz.001280,中国铀业,False
sz.001282,三联锻造,False
sz.001283,豪鹏科技,False
sz.001285,瑞立科密,False
sz.001286,陕西能源,False
sz.001287,中电港,False
sz.001288,运机集团,False
sz.001289,龙源电力,False
sz.001296,长江材料,False
sz.001298,好上好,False
sz.001299,美能能源,False
sz.001300,三柏硕,False
sz.001301,尚太科技,False
sz.001306,夏厦精密,False
sz.001308,康冠科技,False
sz.001309,德明利,False
sz.001311,多利科技,False
sz.001313,粤海饲料,False
sz.001314,亿道信息,False
sz.001316,润贝航科,False
sz.001317,三羊马,False
sz.001318,阳光乳业,False
sz.001319,铭科精技,False
sz.001322,箭牌家居,False
sz.001323,慕思股份,False
sz.001324,长青科技,False
sz.001325,元创股份,False
sz.001326,联域股份,False
sz.001328,登康口腔,False
sz.001330,博纳影业,False
sz.001331,胜通能源,False
sz.001332,锡装股份,False
sz.001333,光华股份,False
sz.001335,信凯科技,False
sz.001336,楚环科技,False
sz.001337,四川黄金,False
sz.001338,永顺泰,False
sz.001339,智微智能,False
sz.001356,富岭股份,False
sz.001358,兴欣新材,False
sz.001359,平安电工,False
sz.001360,南矿集团,False
sz.001366,播恩集团,False
sz.001367,海森药业,False
sz.001368,通达创智,False
sz.001369,双欣材料,False
sz.001373,翔腾新材,False
sz.001376,百通能源,False
sz.001378,德冠新材,False
sz.001379,腾达科技,False
sz.001380,华纬科技,False
sz.001382,新亚电缆,False
sz.001386,马可波罗,False
sz.001387,雪祺电气,False
sz.001388,信通电子,False
sz.001389,广合科技,False
sz.001390,古麒绒材,False
sz.001391,国货航,False
sz.001395,亚联机械,False
sz.001396,誉帆科技,False
sz.001400,江顺科技,False
sz.001696,宗申动力,False
sz.001872,招商港口,False
sz.001896,豫能控股,False
sz.001914,招商积余,False
sz.001965,招商公路,False
sz.001979,招商蛇口,False
sz.002001,新和成,False
sz.002002,ST鸿达,True
sz.002003,伟星股份,False
sz.002004,华邦健康,False
sz.002005,ST德豪,False
sz.002006,精工科技,False
sz.002007,华兰生物,False
sz.002008,大族激光,False
sz.002009,天奇股份,False
sz.002010,传化智联,False
sz.002011,盾安环境,False
sz.002012,凯恩股份,False
sz.002013,中航机电,True
sz.002014,永新股份,False
sz.002015,协鑫能科,False
sz.002016,世荣兆业,False
sz.002017,东信和平,False
sz.002018,华信退,True
sz.002019,亿帆医药,False
sz.002020,京新药业,False
sz.002021,中捷资源,False
sz.002022,科华生物,False
sz.002023,海特高新,False
sz.002024,ST易购,False
sz.002025,航天电器,False
sz.002026,山东威达,False
sz.002027,分众传媒,False
sz.002028,思源电气,False
sz.002029,七匹狼,False
sz.002030,达安基因,False
sz.002031,巨轮智能,False
sz.002032,苏泊尔,False
sz.002033,丽江股份,False
sz.002034,旺能环境,False
sz.002035,华帝股份,False
sz.002036,联创电子,False
sz.002037,保利联合,False
sz.002038,双鹭药业,False
sz.002039,黔源电力,False
sz.002040,南京港,False
sz.002041,登海种业,False
sz.002042,华孚时尚,False
sz.002043,兔宝宝,False
sz.002044,美年健康,False
sz.002045,国光电器,False
sz.002046,国机精工,False
sz.002047,*ST宝鹰,False
sz.002048,宁波华翔,False
sz.002049,紫光国微,False
sz.002050,三花智控,False
sz.002051,中工国际,False
sz.002052,同洲电子,False
sz.002053,云南能投,False
sz.002054,德美化工,False
sz.002055,ST得润,False
sz.002056,横店东磁,False
sz.002057,中钢天源,False
sz.002058,*ST威尔,False
sz.002059,云南旅游,False
sz.002060,广东建工,False
sz.002061,浙江交科,False
sz.002062,宏润建设,False
sz.002063,远光软件,False
sz.002064,华峰化学,False
sz.002065,东华软件,False
sz.002066,瑞泰科技,False
sz.002067,景兴纸业,False
sz.002068,黑猫股份,False
sz.002069,獐子岛,False
sz.002070,众和退,True
sz.002071,长城退,True
sz.002072,凯瑞德,False
sz.002073,软控股份,False
sz.002074,国轩高科,False
sz.002075,沙钢股份,False
sz.002076,*ST星光,False
sz.002077,大港股份,False
sz.002078,太阳纸业,False
sz.002079,苏州固锝,False
sz.002080,中材科技,False
sz.002081,金螳螂,False
sz.002082,万邦德,False
sz.002083,孚日股份,False
sz.002084,海鸥住工,False
sz.002085,万丰奥威,False
sz.002086,东方海洋,False
sz.002087,新纺退,True
sz.002088,鲁阳节能,False
sz.002089,新海退,True
sz.002090,金智科技,False
sz.002091,江苏国泰,False
sz.002092,中泰化学,False
sz.002093,国脉科技,False
sz.002094,青岛金王,False
sz.002095,生意宝,False
sz.002096,易普力,False
sz.002097,山河智能,False
sz.002098,浔兴股份,False
sz.002099,海翔药业,False
sz.002100,天康生物,False
sz.002101,广东鸿图,False
sz.002102,能特科技,False
sz.002103,广博股份,False
sz.002104,恒宝股份,False
sz.002105,信隆健康,False
sz.002106,莱宝高科,False
sz.002107,沃华医药,False
sz.002108,沧州明珠,False
sz.002109,兴化股份,False
sz.002110,三钢闽光,False
sz.002111,威海广泰,False
sz.002112,三变科技,False
sz.002113,*ST天润,True
sz.002114,罗平锌电,False
sz.002115,三维通信,False
sz.002116,中国海诚,False
sz.002117,东港股份,False
sz.002118,*ST紫鑫,True
sz.002119,康强电子,False
sz.002120,韵达股份,False
sz.002121,科陆电子,False
sz.002122,ST汇洲,False
sz.002123,梦网科技,False
sz.002124,天邦食品,False
sz.002125,湘潭电化,False
sz.002126,银轮股份,False
sz.002127,南极电商,False
sz.002128,电投能源,False
sz.002129,TCL中环,False
sz.002130,沃尔核材,False
sz.002131,利欧股份,False
sz.002132,恒星科技,False
sz.002133,广宇集团,False
sz.002134,天津普林,False
sz.002135,东南网架,False
sz.002136,安纳达,False
sz.002137,实益达,False
sz.002138,顺络电子,False
sz.002139,拓邦股份,False
sz.002140,东华科技,False
sz.002141,贤丰控股,False
sz.002142,宁波银行,False
sz.002143,印纪退,True
sz.002144,宏达高科,False
sz.002145,钛能化学,False
sz.002146,荣盛发展,False
sz.002147,新光退,True
sz.002148,北纬科技,False
sz.002149,西部材料,False
sz.002150,正泰电源,False
sz.002151,北斗星通,False
sz.002152,广电运通,False
sz.002153,石基信息,False
sz.002154,报喜鸟,False
sz.002155,湖南黄金,False
sz.002156,通富微电,False
sz.002157,正邦科技,False
sz.002158,汉钟精机,False
sz.002159,三特索道,False
sz.002160,常铝股份,False
sz.002161,远望谷,False
sz.002162,悦心健康,False
sz.002163,海南发展,False
sz.002164,宁波东力,False
sz.002165,红宝丽,False
sz.002166,莱茵生物,False
sz.002167,东方锆业,False
sz.002168,*ST惠程,False
sz.002169,智光电气,False
sz.002170,芭田股份,False
sz.002171,楚江新材,False
sz.002172,澳洋健康,False
sz.002173,创新医疗,False
sz.002174,游族网络,False
sz.002175,东方智造,False
sz.002176,江特电机,False
sz.002177,御银股份,False
sz.002178,延华智能,False
sz.002179,中航光电,False
sz.002180,纳思达,False
sz.002181,粤传媒,False
sz.002182,宝武镁业,False
sz.002183,怡亚通,False
sz.002184,海得控制,False
sz.002185,华天科技,False
sz.002186,全聚德,False
sz.002187,广百股份,False
sz.002188,中天服务,False
sz.002189,中光学,False
sz.002190,成飞集成,False
sz.002191,劲嘉股份,False
sz.002192,融捷股份,False
sz.002193,如意集团,False
sz.002194,武汉凡谷,False
sz.002195,岩山科技,False
sz.002196,方正电机,False
sz.002197,证通电子,False
sz.002198,嘉应制药,False
sz.002199,*ST东晶,False
sz.002200,*ST交投,False
sz.002201,九鼎新材,False
sz.002202,金风科技,False
sz.002203,海亮股份,False
sz.002204,大连重工,False
sz.002205,国统股份,False
sz.002206,海利得,False
sz.002207,准油股份,False
sz.002208,合肥城建,False
sz.002209,达意隆,False
sz.002210,飞马国际,False
sz.002211,ST宏达,False
sz.002212,天融信,False
sz.002213,大为股份,False
sz.002214,*ST大立,False
sz.002215,诺普信,False
sz.002216,三全食品,False
sz.002217,合力泰,False
sz.002218,拓日新能,False
sz.002219,新里程,False
sz.002220,天宝退,True
sz.002221,东华能源,False
sz.002222,福晶科技,False
sz.002223,鱼跃医疗,False
sz.002224,三力士,False
sz.002225,濮耐股份,False
sz.002226,江南化工,False
sz.002227,奥特迅,False
sz.002228,合兴包装,False
sz.002229,鸿博股份,False
sz.002230,科大讯飞,False
sz.002231,*ST奥维,True
sz.002232,启明信息,False
sz.002233,塔牌集团,False
sz.002234,民和股份,False
sz.002235,安妮股份,False
sz.002236,大华股份,False
sz.002237,恒邦股份,False
sz.002238,天威视讯,False
sz.002239,奥特佳,False
sz.002240,盛新锂能,False
sz.002241,歌尔股份,False
sz.002242,九阳股份,False
sz.002243,力合科创,False
sz.002244,滨江集团,False
sz.002245,蔚蓝锂芯,False
sz.002246,北化股份,False
sz.002247,聚力文化,False
sz.002248,华东数控,False
sz.002249,大洋电机,False
sz.002250,联化科技,False
sz.002251,步步高,False
sz.002252,上海莱士,False
sz.002253,*ST智胜,False
sz.002254,泰和新材,False
sz.002255,海陆重工,False
sz.002256,兆新股份,False
sz.002258,利尔化学,False
sz.002259,升达林业,False
sz.002260,德奥退,True
sz.002261,拓维信息,False
sz.002262,恩华药业,False
sz.002263,大东南,False
sz.002264,新华都,False
sz.002265,建设工业,False
sz.002266,浙富控股,False
sz.002267,陕天然气,False
sz.002268,电科网安,False
sz.002269,美邦服饰,False
sz.002270,华明装备,False
sz.002271,东方雨虹,False
sz.002272,川润股份,False
sz.002273,水晶光电,False
sz.002274,华昌化工,False
sz.002275,桂林三金,False
sz.002276,万马股份,False
sz.002277,友阿股份,False
sz.002278,神开股份,False
sz.002279,久其软件,False
sz.002280,ST联络,True
sz.002281,光迅科技,False
sz.002282,博深股份,False
sz.002283,天润工业,False
sz.002284,亚太股份,False
sz.002285,世联行,False
sz.002286,保龄宝,False
sz.002287,奇正藏药,False
sz.002288,*ST超华,True
sz.002289,*ST宇顺,False
sz.002290,禾盛新材,False
sz.002291,遥望科技,False
sz.002292,奥飞娱乐,False
sz.002293,罗莱生活,False
sz.002294,信立泰,False
sz.002295,精艺股份,False
sz.002296,辉煌科技,False
sz.002297,博云新材,False
sz.002298,中电鑫龙,False
sz.002299,圣农发展,False
sz.002300,太阳电缆,False
sz.002301,齐心集团,False
sz.002302,西部建设,False
sz.002303,美盈森,False
sz.002304,洋河股份,False
sz.002305,*ST南置,False
sz.002306,*ST云网,False
sz.002307,北新路桥,False
sz.002308,*ST威创,True
sz.002309,中利集团,False
sz.002310,东方新能,False
sz.002311,海大集团,False
sz.002312,川发龙蟒,False
sz.002313,日海智能,False
sz.002314,南山控股,False
sz.002315,焦点科技,False
sz.002316,亚联发展,False
sz.002317,众生药业,False
sz.002318,久立特材,False
sz.002319,乐通股份,False
sz.002320,海峡股份,False
sz.002321,华英农业,False
sz.002322,理工能科,False
sz.002323,雅博股份,False
sz.002324,普利特,False
sz.002325,*ST洪涛,True
sz.002326,永太科技,False
sz.002327,富安娜,False
sz.002328,新朋股份,False
sz.002329,皇氏集团,False
sz.002330,得利斯,False
sz.002331,皖通科技,False
sz.002332,仙琚制药,False
sz.002333,罗普斯金,False
sz.002334,英威腾,False
sz.002335,科华数据,False
sz.002336,人乐退,True
sz.002337,赛象科技,False
sz.002338,奥普光电,False
sz.002339,积成电子,False
sz.002340,格林美,False
sz.002341,ST新纶,True
sz.002342,巨力索具,False
sz.002343,慈文传媒,False
sz.002344,海宁皮城,False
sz.002345,潮宏基,False
sz.002346,柘中股份,False
sz.002347,泰尔股份,False
sz.002348,高乐股份,False
sz.002349,精华制药,False
sz.002350,北京科锐,False
sz.002351,漫步者,False
sz.002352,顺丰控股,False
sz.002353,杰瑞股份,False
sz.002354,天娱数科,False
sz.002355,兴民智通,False
sz.002356,赫美集团,False
sz.002357,富临运业,False
sz.002358,森源电气,False
sz.002359,北讯退,True
sz.002360,同德化工,False
sz.002361,神剑股份,False
sz.002362,汉王科技,False
sz.002363,隆基机械,False
sz.002364,中恒电气,False
sz.002365,永安药业,False
sz.002366,融发核电,False
sz.002367,康力电梯,False
sz.002368,太极股份,False
sz.002369,卓翼科技,False
sz.002370,亚太药业,False
sz.002371,北方华创,False
sz.002372,伟星新材,False
sz.002373,千方科技,False
sz.002374,中锐股份,False
sz.002375,亚厦股份,False
sz.002376,新北洋,False
sz.002377,国创高新,False
sz.002378,章源钨业,False
sz.002379,宏桥控股,False
sz.002380,科远智慧,False
sz.002381,双箭股份,False
sz.002382,蓝帆医疗,False
sz.002383,合众思壮,False
sz.002384,东山精密,False
sz.002385,大北农,False
sz.002386,天原股份,False
sz.002387,维信诺,False
sz.002388,新亚制程,False
sz.002389,航天彩虹,False
sz.002390,信邦制药,False
sz.002391,长青股份,False
sz.002392,北京利尔,False
sz.002393,力生制药,False
sz.002394,联发股份,False
sz.002395,双象股份,False
sz.002396,星网锐捷,False
sz.002397,梦洁股份,False
sz.002398,垒知集团,False
sz.002399,海普瑞,False
sz.002400,省广集团,False
sz.002401,中远海科,False
sz.002402,和而泰,False
sz.002403,爱仕达,False
sz.002404,嘉欣丝绸,False
sz.002405,四维图新,False
sz.002406,远东传动,False
sz.002407,多氟多,False
sz.002408,齐翔腾达,False
sz.002409,雅克科技,False
sz.002410,广联达,False
sz.002411,必康退,True
sz.002412,汉森制药,False
sz.002413,雷科防务,False
sz.002414,高德红外,False
sz.002415,海康威视,False
sz.002416,爱施德,False
sz.002417,深南退,True
sz.002418,康盛股份,False
sz.002419,天虹股份,False
sz.002420,毅昌科技,False
sz.002421,达实智能,False
sz.002422,科伦药业,False
sz.002423,中粮资本,False
sz.002424,ST百灵,False
sz.002425,凯撒文化,False
sz.002426,胜利精密,False
sz.002427,尤夫股份,False
sz.002428,云南锗业,False
sz.002429,兆驰股份,False
sz.002430,杭氧股份,False
sz.002431,棕榈股份,False
sz.002432,九安医疗,False
sz.002433,太安退,True
sz.002434,万里扬,False
sz.002435,ST长康,True
sz.002436,兴森科技,False
sz.002437,誉衡药业,False
sz.002438,江苏神通,False
sz.002439,启明星辰,False
sz.002440,闰土股份,False
sz.002441,众业达,False
sz.002442,龙星科技,False
sz.002443,金洲管道,False
sz.002444,巨星科技,False
sz.002445,中南文化,False
sz.002446,盛路通信,False
sz.002447,晨鑫退,True
sz.002448,中原内配,False
sz.002449,国星光电,False
sz.002450,康得退,True
sz.002451,摩恩电气,False
sz.002452,长高电新,False
sz.002453,华软科技,False
sz.002454,松芝股份,False
sz.002455,百川股份,False
sz.002456,欧菲光,False
sz.002457,青龙管业,False
sz.002458,益生股份,False
sz.002459,晶澳科技,False
sz.002460,赣锋锂业,False
sz.002461,珠江啤酒,False
sz.002462,嘉事堂,False
sz.002463,沪电股份,False
sz.002464,众应退,True
sz.002465,海格通信,False
sz.002466,天齐锂业,False
sz.002467,二六三,False
sz.002468,申通快递,False
sz.002469,三维化学,False
sz.002470,金正大,False
sz.002471,中超控股,False
sz.002472,双环传动,False
sz.002473,圣莱退,True
sz.002474,榕基软件,False
sz.002475,立讯精密,False
sz.002476,宝莫股份,False
sz.002477,雏鹰退,True
sz.002478,常宝股份,False
sz.002479,富春环保,False
sz.002480,新筑股份,False
sz.002481,双塔食品,False
sz.002482,广田集团,False
sz.002483,润邦股份,False
sz.002484,江海股份,False
sz.002485,ST雪发,False
sz.002486,嘉麟杰,False
sz.002487,大金重工,False
sz.002488,金固股份,False
sz.002489,浙江永强,False
sz.002490,山东墨龙,False
sz.002491,通鼎互联,False
sz.002492,恒基达鑫,False
sz.002493,荣盛石化,False
sz.002494,华斯股份,False
sz.002495,佳隆股份,False
sz.002496,*ST辉丰,False
sz.002497,雅化集团,False
sz.002498,汉缆股份,False
sz.002499,科林退,True
sz.002500,山西证券,False
sz.002501,利源股份,False
sz.002502,ST鼎龙,True
sz.002503,*ST搜特,True
sz.002504,*ST弘高,True
sz.002505,鹏都农牧,True
sz.002506,协鑫集成,False
sz.002507,涪陵榨菜,False
sz.002508,老板电器,False
sz.002509,天茂退,True
sz.002510,天汽模,False
sz.002511,中顺洁柔,False
sz.002512,ST达华,False
sz.002513,蓝丰生化,False
sz.002514,宝馨科技,False
sz.002515,金字火腿,False
sz.002516,旷达科技,False
sz.002517,恺英网络,False
sz.002518,科士达,False
sz.002519,银河电子,False
sz.002520,日发精机,False
sz.002521,齐峰新材,False
sz.002522,浙江众成,False
sz.002523,天桥起重,False
sz.002524,光正眼科,False
sz.002526,山东矿机,False
sz.002527,新时达,False
sz.002528,ST英飞拓,False
sz.002529,*ST海源,False
sz.002530,金财互联,False
sz.002531,天顺风能,False
sz.002532,天山铝业,False
sz.002533,金杯电工,False
sz.002534,西子洁能,False
sz.002535,林州重机,False
sz.002536,飞龙股份,False
sz.002537,海联金汇,False
sz.002538,ST司特,False
sz.002539,云图控股,False
sz.002540,亚太科技,False
sz.002541,鸿路钢构,False
sz.002542,中化岩土,False
sz.002543,万和电气,False
sz.002544,普天科技,False
sz.002545,东方铁塔,False
sz.002546,新联电子,False
sz.002547,春兴精工,False
sz.002548,金新农,False
sz.002549,凯美特气,False
sz.002550,千红制药,False
sz.002551,尚荣医疗,False
sz.002552,宝鼎科技,False
sz.002553,南方精工,False
sz.002554,惠博普,False
sz.002555,三七互娱,False
sz.002556,辉隆股份,False
sz.002557,洽洽食品,False
sz.002558,巨人网络,False
sz.002559,亚威股份,False
sz.002560,通达股份,False
sz.002561,徐家汇,False
sz.002562,兄弟科技,False
sz.002563,森马服饰,False
sz.002564,天沃科技,False
